SURVEY_OPS,FRACTION_SUBSAMPLED,TOT_wgt_G_upscaled,TOT_No_upscaled,SPCODE,FAMILY,SCIENTIFIC_NAME,COMMON_NAME,OTU_NAME,T_FIELD,COUNT,AM_SPECIMEN,ANFC_SPECIMEN,WT_G,LENGTH_CODE,MAX_LENGTH_MM,MEASURED_COUNT,WEIGHT_MEASURED,RESTSAM_WT_G,CALCULATED_WT_G,CALCULATED_COUNTS,SITE_ID,GEAR,ON_BOTTOM_TIME,ON_BOTTOM_LATITUDE,ON_BOTTOM_LONGITUDE,ON_BOTTOM_DEPTH_M,OFF_BOTTOM_TIME,OFF_BOTTOM_LATITUDE,OFF_BOTTOM_LONGITUDE,OFF_BOTTOM_DEPTH_M,BOTTOM_DURATION_MINS,AFMA_UnitCode,AFMA_UnitCodeName,AFMA_CodeNote
IN2023_V05_012,1,16705,16,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,16,1,15,16705,TL,563,16,16705,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,25730,311,37427001,Callionymidae,Foetorepus calauropomus,Common Stinkfish,,T,311,5,5,25730,FL,328,50,4950,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,1785,14,37020006,Squalidae,Squalus megalops,Spikey Dogfish,,T,14,2,13,1785,TL,352,14,1785,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,33430,20,37038001,Urolophidae,Urolophus bucculentus,Sandyback Stingaree,,T,20,,,33430,TL,817,20,33430,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,2232,8,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,8,2,3,2232,FL,254,8,2232,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,1090,9,37288003,Triglidae,Lepidotrigla vanessa,Butterfly Gurnard,,T,9,,9,1090,FL,228,9,1090,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,3111,51,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,T,51,3,10,3111,FL,176,51,3111,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,2092,5,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,5,,,2092,TL,366,5,2092,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,12000,1,37007001,Heterodontidae,Heterodontus portusjacksoni,Port Jackson Shark,,T,1,0,0,12000,TL,1060,1,,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_012,1,0,1,37015001,Scyliorhinidae,Cephaloscyllium laticeps,Draughtboard Shark,,T,1,0,0,,TL,870,1,4500,,,,N1.1,McKenna semi V-wing fish trawl,1/07/2023 3:06,-40.326173,148.767401,85,1/07/2023 3:24,-40.339184,148.757921,86,19,,,
IN2023_V05_010,1,3202,5,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,5,,,3202,,,0,,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,FLT,Flathead,
IN2023_V05_010,1,56,2,37038903,Urolophidae,Urolophus spp.,,,T,2,1,1,56,TL,145,1,22,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,,,
IN2023_V05_010,1,55,1,37345001,Emmelichthyidae,Emmelichthys nitidus,Redbait,,T,1,,1,55,,,0,,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,,,
IN2023_V05_010,1,1156,3,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,3,,,1156,TL,286,1,326,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,,,
IN2023_V05_010,1,147,1,37441001,Scombridae,Scomber australasicus,Blue Mackerel,,T,1,,1,147,FL,253,1,147,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,,,
IN2023_V05_010,1,127,1,37390001,Pinguipedidae,Parapercis allporti,Barred Grubfish,,T,1,,1,127,FL,215,1,127,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,,,
IN2023_V05_010,1,1458,22,37288007,Triglidae,Lepidotrigla modesta,Cocky Gurnard,,T,22,,,1458,FL,186,12,764,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,,,
IN2023_V05_010,1,26940,272,37445006,Centrolophidae,Seriolella punctata,Silver Warehou,,T,272,,,26940,FL,256,81,8747,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,TRS,Silver Warehou,
IN2023_V05_010,1,1126,5,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,T,5,,5,1126,,,0,,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,LAT,Latchet,of interest but not Quota
IN2023_V05_010,1,148,1,37015906,Scyliorhinidae,Cephaloscyllium spp.,,,T,1,,1,148,,,0,,,,,N1.2,McKenna semi V-wing fish trawl,30/06/2023 22:15,-40.353371,148.776441,93,30/06/2023 22:30,-40.363424,148.768743,86,14,,,
