SPCODE,SCIENTIFIC_NAME,COMMON_NAME,OPER_ID,VOYAGE_ID,SITE_ID,SPECIES_BARCODE,WEIGHT_G,LENGTH_MM,SEX,SEX_CODE,OTOLITH,OTOLITH_COMMENT,GONAD,TISSUE,STOMACH,HINDGUT,BIOLOGICALS_COMMENTS,FISH_COMMENTS,Species_size
37228002,Genypterus blacodes,Pink Ling,53,IN2023_V05,N9.1,10070446,488,618,f,(null),(null),in tissue bag,10081641,10081701,10082189,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,53,IN2023_V05,N9.1,10070446,1227,755,f,(null),(null),in tissue bag,10081732,10082254,10082225,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,53,IN2023_V05,N9.1,10070446,3798,852,f,(null),(null),in tissue bag,10082224,10082180,10082179,(null),(null),(null),Genypterus blacodes
37445006,Seriolella punctata,Silver Warehou,53,IN2023_V05,N9.1,10070439,906,387,m,(null),(null),in tissue bag,10082250,10081702,10082222,(null),(null),(null),Seriolella punctata
37439002,Rexea solandri,Gemfish,53,IN2023_V05,N9.1,10070456,373,396,(null),(null),(null),otolith in gonad bag,10081728,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,53,IN2023_V05,N9.1,10070456,542,449,(null),(null),(null),(null),10081638,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,53,IN2023_V05,N9.1,10070456,154,301,(null),(null),(null),(null),10081670,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,53,IN2023_V05,N9.1,10070456,124,264,(null),(null),(null),(null),10081698,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,53,IN2023_V05,N9.1,10070456,85,240,(null),(null),(null),(null),10081668,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,53,IN2023_V05,N9.1,10070456,136,276,(null),(null),(null),(null),10081640,(null),(null),(null),(null),(null),Rexea solandri
37228002,Genypterus blacodes,Pink Ling,54,IN2023_V05,N9.3,10070471,1956,747,(null),(null),(null),in tissue bag,10081991,10082116,10082044,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,54,IN2023_V05,N9.3,10070471,1388,572,(null),(null),(null),in tissue bag,10082057,10082085,10082021,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,54,IN2023_V05,N9.3,10070471,1784,708,(null),(null),(null),in tissue bag,10082056,10082006,10082031,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,54,IN2023_V05,N9.3,10070471,1388,657,(null),(null),(null),in tissue bag,10082061,10082086,10081951,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,54,IN2023_V05,N9.3,10070471,1022,575,(null),(null),(null),in tissue bag,10082087,10082091,10082003,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,54,IN2023_V05,N9.3,10070471,1042,469,(null),(null),(null),in tissue bag,10082054,10082121,10082027,(null),(null),(null),Genypterus blacodes
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,2898,923,(null),(null),(null),(null),(null),10081976,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,1830,810,(null),(null),(null),(null),(null),10082055,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,366,483,(null),(null),(null),(null),(null),10082115,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,922,680,(null),(null),(null),(null),(null),10082118,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,130,330,(null),(null),(null),(null),(null),10082088,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,132,330,(null),(null),(null),(null),(null),10082119,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,1744,792,(null),(null),(null),(null),(null),10082058,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,2126,812,(null),(null),(null),(null),(null),10082089,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,142,326,(null),(null),(null),(null),(null),10082059,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,54,IN2023_V05,N9.3,10070470,1530,712,(null),(null),(null),(null),(null),10082120,(null),(null),(null),(null),Macruronus novaezelandiae
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,378,421,(null),(null),(null),in with gonads,10082102,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,90,277,(null),(null),(null),in with gonads,10082072,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,76,256,(null),(null),(null),in with gonads,10082042,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,136,310,(null),(null),(null),in with gonads,10082101,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,86,268,(null),(null),(null),in with gonads,10082041,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,114,296,(null),(null),(null),in with gonads,10082077,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,90,276,(null),(null),(null),in with gonads,10082100,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,136,295,(null),(null),(null),in with gonads,10082178,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,114,276,(null),(null),(null),in with gonads,10082149,(null),(null),(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,54,IN2023_V05,N9.3,10070469,138,291,(null),(null),(null),in with gonads,10082071,(null),(null),(null),(null),(null),Rexea solandri
37228002,Genypterus blacodes,Pink Ling,57,IN2023_V05,N9.2,10070504,9860,1175,f,(null),(null),in tissue bag,10081968,10082030,10081964,(null),shot 3,(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,57,IN2023_V05,N9.2,10070504,7700,1080,f,(null),(null),(null),10081966,10082084,10082028,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,57,IN2023_V05,N9.2,10070504,4440,850,m,(null),(null),(null),10082098,10082068,10081996,(null),(null),tail bitten off by seals,Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,57,IN2023_V05,N9.2,10070504,1880,610,m,(null),(null),(null),10082128,10082124,10081998,(null),(null),tail bitten off by seals,Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,57,IN2023_V05,N9.2,10070504,1380,683,m,(null),(null),(null),10082063,10082093,10081967,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,57,IN2023_V05,N9.2,10070504,1360,666,m,(null),(null),(null),10082060,10082090,10081997,(null),(null),(null),Genypterus blacodes
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,90,304,(null),(null),(null),(null),(null),10082139,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,882,660,(null),(null),(null),(null),(null),10082190,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,280,436,(null),(null),(null),(null),(null),10082130,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,2256,858,(null),(null),(null),(null),(null),10082171,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,122,333,(null),(null),(null),(null),(null),10082053,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,620,546,(null),(null),(null),(null),(null),10082114,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,128,336,(null),(null),(null),(null),(null),10082258,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,306,359,(null),(null),(null),(null),(null),10082117,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,86,308,(null),(null),(null),(null),(null),10082228,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,57,IN2023_V05,N9.2,10070491,882,670,(null),(null),(null),(null),(null),10082200,(null),(null),(null),(null),Macruronus novaezelandiae
37296001,Platycephalus richardsoni,Tiger Flathead,64,IN2023_V05,N11.1,10070546,264,348,(null),(null),(null),(null),(null),(null),10082000,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,64,IN2023_V05,N11.1,10070546,152,287,(null),(null),(null),(null),(null),(null),10081970,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,64,IN2023_V05,N11.1,10070546,774,452,(null),(null),(null),(null),(null),(null),10082029,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,64,IN2023_V05,N11.1,10070546,618,432,(null),(null),(null),(null),(null),(null),10082234,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,64,IN2023_V05,N11.1,10070546,136,282,(null),(null),(null),(null),(null),(null),10082083,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,64,IN2023_V05,N11.1,10070546,164,293,(null),(null),(null),(null),(null),(null),10082113,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,64,IN2023_V05,N11.1,10070546,274,350,(null),(null),(null),(null),(null),(null),10082052,(null),(null),(null),Platycephalus richardsoni_lg
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,64,IN2023_V05,N11.1,10070540,246,298,f,F,(null),(null),(null),10082257,10082227,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,64,IN2023_V05,N11.1,10070540,132,249,f,F,(null),(null),(null),10081730,10081700,(null),immature,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,64,IN2023_V05,N11.1,10070540,165,255,f,F,(null),(null),(null),10082195,10082112,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,64,IN2023_V05,N11.1,10070540,335,318,m,M,(null),(null),(null),10082238,10082140,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,64,IN2023_V05,N11.1,10070540,295,309,m,F,(null),(null),(null),10082082,10082141,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,64,IN2023_V05,N11.1,10070540,180,264,m,M,(null),(null),(null),10082202,10082208,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,64,IN2023_V05,N11.1,10070540,243,311,m,M,(null),(null),(null),10082170,10082172,(null),(null),(null),Urolophus paucimaculatus
37445006,Seriolella punctata,Silver Warehou,64,IN2023_V05,N11.1,10070553,106,199,f,(null),(null),(null),10082233,10081726,10082226,(null),otolith with tissue,(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,64,IN2023_V05,N11.1,10070553,125,223,f,(null),(null),(null),10081665,10081695,10081635,(null),otolith with tissue,(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,64,IN2023_V05,N11.1,10070553,99,204,u,(null),(null),otolith with tissue,10082127,10082144,10082205,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,64,IN2023_V05,N11.1,10070553,114,207,f,(null),(null),(null),10082265,10082174,10082203,(null),otolith with tissue,(null),Seriolella punctata
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,164,260,m,M,(null),(null),(null),10082125,10082126,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,278,304,m,M,(null),(null),(null),10082066,10082268,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,210,283,f,F,(null),(null),(null),10082247,10082096,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,208,265,m,M,(null),(null),(null),10082274,10082065,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,188,266,f,F,(null),(null),(null),10082248,10082095,(null),developing eggs,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,480,360,f,F,(null),(null),(null),10082035,10082005,(null),developing eggs,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,292,290,m,M,(null),(null),(null),10082004,10082034,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,154,257,f,F,(null),(null),(null),10081973,10082033,(null),developing eggs,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,122,251,m,M,(null),(null),(null),10081972,10082002,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,65,IN2023_V05,N11.3,10070593,144,254,f,F,(null),(null),(null),10081971,10082032,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,471,334,f,F,(null),(null),(null),10082193,10082163,(null),with pup,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,227,290,m,M,(null),(null),(null),10082133,10082223,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,356,355,f,F,(null),(null),(null),10082262,10082263,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,499,381,f,F,(null),(null),(null),10082232,10082256,(null),with pup,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,213,289,m,M,(null),(null),(null),10082051,10082081,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,247,305,m,M,(null),(null),(null),10082110,10082079,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,72,212,m,M,(null),(null),(null),10082109,10082080,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,68,IN2023_V05,N11.2,10070609,146,250,f,F,(null),(null),(null),10082216,10082186,(null),(null),(null),Urolophus paucimaculatus
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,270,259,(null),(null),(null),in tissue bag,10081178,10081083,10081292,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,282,260,(null),(null),(null),in tissue bag,10081090,10081137,10081167,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,232,255,(null),(null),(null),in tissue bag,10082513,10082483,10082482,(null),(null),(null),Seriolella punctata
37439002,Rexea solandri,Gemfish,127,IN2023_V05,N37.2,10071099,108,266,(null),(null),(null),in tissue bag,10081353,10081872,10081934,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,127,IN2023_V05,N37.2,10071099,246,302,(null),(null),(null),in tissue bag,10081323,10082284,10081467,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,127,IN2023_V05,N37.2,10071099,354,252,(null),(null),(null),in tissue bag,10081930,10081900,10081921,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,127,IN2023_V05,N37.2,10071099,131,272,(null),(null),(null),in tissue bag,10081899,10081862,10081869,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,127,IN2023_V05,N37.2,10071099,125,257,(null),(null),(null),in tissue bag,10081445,10081414,10081407,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,127,IN2023_V05,N37.2,10071099,263,335,(null),(null),(null),in tissue bag,10081947,10081497,10081324,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,127,IN2023_V05,N37.2,10071099,123,267,(null),(null),(null),in tissue bag,10081468,10081929,10082313,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,127,IN2023_V05,N37.2,10071099,133,283,(null),(null),(null),in tissue bag,10082484,10081860,10082515,(null),(null),(null),Rexea solandri
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,127,IN2023_V05,N37.2,10071094,388,333,(null),F,(null),(null),(null),10081928,10081412,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,127,IN2023_V05,N37.2,10071094,587,382,(null),F,(null),(null),(null),10082292,10081902,(null),Female have pup,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,127,IN2023_V05,N37.2,10071094,324,317,(null),M,(null),(null),(null),10081385,10081410,(null),(null),(null),Urolophus paucimaculatus
37287001,Helicolenus percoides,Reef Ocean Perch,127,IN2023_V05,N37.2,10071104,152,204,(null),(null),(null),(null),(null),10081877,10081351,(null),(null),(null),Helicolenus percoides
