SPCODE,SITE_ID,LENGTH_MM,TISSUE,BIOLOGICALS_COMMENTS,SCIENTIFIC_NAME,COMMON_NAME
37296001,N33.3,494,10082856,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N33.3,611,10082891,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N33.3,483,10083385,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N33.3,461,10083386,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N33.3,421,10082871,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N33.3,387,10081327,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N33.3,439,10082391,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N33.3,478,10082660,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N33.3,485,10081867,(null),Platycephalus richardsoni,Tiger Flathead
37439002,N33.3,267,10082860,(null),Rexea solandri,Gemfish
37439002,N33.3,254,10081189,(null),Rexea solandri,Gemfish
37439002,N33.3,260,10082844,(null),Rexea solandri,Gemfish
37439002,N33.3,243,10081116,(null),Rexea solandri,Gemfish
37439002,N33.3,266,10082890,(null),Rexea solandri,Gemfish
37439002,N33.3,259,10082884,(null),Rexea solandri,Gemfish
37439002,N33.3,253,10082966,gonad lost,Rexea solandri,Gemfish
37439002,N33.3,258,10082491,(null),Rexea solandri,Gemfish
37439002,N33.3,272,10082859,(null),Rexea solandri,Gemfish
37038007,N33.3,355,10081959,(null),Urolophus viridis,Greenback Stingaree
37038007,N33.3,305,10082726,(null),Urolophus viridis,Greenback Stingaree
37038007,N33.3,351,10081915,(null),Urolophus viridis,Greenback Stingaree
37038007,N33.3,318,10081904,(null),Urolophus viridis,Greenback Stingaree
37038007,N33.3,338,10081893,(null),Urolophus viridis,Greenback Stingaree
37038007,N33.3,355,10081894,(null),Urolophus viridis,Greenback Stingaree
37038007,N33.3,321,10081863,(null),Urolophus viridis,Greenback Stingaree
37038007,N33.3,374,10081865,(null),Urolophus viridis,Greenback Stingaree
37038004,N33.3,368,10082476,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,353,10082477,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,302,10082463,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,336,10082478,2 pups,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,330,10082421,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,331,10082493,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,370,10082492,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,325,10081917,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,359,10082508,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N33.3,365,10082507,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038002,N33.3,309,10082888,(null),Urolophus cruciatus,Banded Stingaree
37264004,N35.1,316,NA,shot2,Zeus faber,John Dory
37264004,N35.1,169,NA,(null),Zeus faber,John Dory
37264004,N35.1,278,NA,(null),Zeus faber,John Dory
37264004,N35.1,188,NA,(null),Zeus faber,John Dory
37264004,N35.1,312,NA,(null),Zeus faber,John Dory
37264004,N35.1,185,NA,(null),Zeus faber,John Dory
37445005,N35.1,183,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,180,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,195,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,174,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,185,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,194,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,183,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,178,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,175,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.1,181,NA,(null),Seriolella brama,Blue Warehou
37465006,N35.1,220,10083530,(null),Nelusetta ayraud,Ocean Jacket
37264002,N35.1,314,10083490,(null),Cyttus australis,Silver Dory
37264002,N35.1,331,10083518,(null),Cyttus australis,Silver Dory
37264002,N35.1,344,10083520,(null),Cyttus australis,Silver Dory
37264002,N35.1,302,10083487,(null),Cyttus australis,Silver Dory
37264002,N35.1,267,10083517,(null),Cyttus australis,Silver Dory
37264002,N35.1,291,10083525,(null),Cyttus australis,Silver Dory
37264002,N35.1,164,10083555,(null),Cyttus australis,Silver Dory
37264002,N35.1,167,10083495,(null),Cyttus australis,Silver Dory
37038002,N35.1,274,10083531,(null),Urolophus cruciatus,Banded Stingaree
37296001,N35.1,250,10083407,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,239,10083379,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,248,10084117,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,342,10084090,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,320,10083434,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,218,10084087,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,220,10083497,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,303,10083464,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,229,10083522,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.1,188,10083554,(null),Platycephalus richardsoni,Tiger Flathead
37228002,N35.1,423,10083552,(null),Genypterus blacodes,Pink Ling
37038001,N35.1,405,10083465,(null),Urolophus bucculentus,Sandyback Stingaree
37038004,N35.1,304,10083361,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.1,347,10083391,pupps,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.1,356,10083364,pupps,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.1,309,10083392,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.1,310,10083394,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.1,302,10083450,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.1,334,10083513,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.1,315,10083511,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.1,320,10083456,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37439002,N35.1,255,10083491,(null),Rexea solandri,Gemfish
37439002,N35.1,248,10083516,(null),Rexea solandri,Gemfish
37439002,N35.1,274,10083549,(null),Rexea solandri,Gemfish
37445006,N35.1,213,10083488,(null),Seriolella punctata,Silver Warehou
37287001,N35.1,211,10083437,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,210,10083410,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,161,10083363,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,158,10083438,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,155,10083420,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,158,10083423,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,126,NA,bagged whole,Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,153,NA,bagged whole,Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,129,NA,bagged whole,Helicolenus percoides,Reef Ocean Perch
37287001,N35.1,191,10083402,(null),Helicolenus percoides,Reef Ocean Perch
37038903,N35.1,312,10083395,(null),Urolophus spp.,NA
37038903,N35.1,284,10083425,(null),Urolophus spp.,NA
37038903,N35.1,295,10083430,(null),Urolophus spp.,NA
37445006,N35.2,185,10083459,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,190,10083590,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,195,10083755,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,290,10083759,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,189,10083753,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,195,10083752,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,196,10083620,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,199,10083787,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,205,10083756,(null),Seriolella punctata,Silver Warehou
37445006,N35.2,192,10083729,(null),Seriolella punctata,Silver Warehou
37445005,N35.2,178,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,194,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,192,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,190,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,222,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,198,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,192,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,186,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,202,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.2,191,NA,(null),Seriolella brama,Blue Warehou
37287001,N35.2,179,10083419,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,177,10083389,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,202,10083387,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,185,10083388,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,162,10083441,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,105,NA,bagged whole,Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,105,NA,bagged whole,Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,106,NA,bagged whole,Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,120,NA,bagged whole,Helicolenus percoides,Reef Ocean Perch
37287001,N35.2,145,NA,bagged whole,Helicolenus percoides,Reef Ocean Perch
37038002,N35.2,313,10083686,(null),Urolophus cruciatus,Banded Stingaree
37038002,N35.2,245,10083619,(null),Urolophus cruciatus,Banded Stingaree
37296001,N35.2,406,10083645,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,494,10083608,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,549,10083641,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,376,10083582,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,409,10083433,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,362,10083589,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,250,10083657,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,304,10083781,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,298,10083659,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.2,373,10083655,(null),Platycephalus richardsoni,Tiger Flathead
37439002,N35.2,273,10083617,(null),Rexea solandri,Gemfish
37439002,N35.2,274,10083624,(null),Rexea solandri,Gemfish
37439002,N35.2,274,10083684,(null),Rexea solandri,Gemfish
37439002,N35.2,273,10083676,(null),Rexea solandri,Gemfish
37439002,N35.2,251,10083643,(null),Rexea solandri,Gemfish
37439002,N35.2,249,10083674,(null),Rexea solandri,Gemfish
37439002,N35.2,262,10083692,(null),Rexea solandri,Gemfish
37439002,N35.2,281,10083780,(null),Rexea solandri,Gemfish
37439002,N35.2,254,10083596,(null),Rexea solandri,Gemfish
37439002,N35.2,265,10083694,(null),Rexea solandri,Gemfish
37228002,N35.2,437,10083598,(null),Genypterus blacodes,Pink Ling
37264002,N35.2,158,NA,whole fish,Cyttus australis,Silver Dory
37264004,N35.2,329,NA,(null),Zeus faber,John Dory
37264004,N35.2,142,NA,(null),Zeus faber,John Dory
37038004,N35.2,321,10083658,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.2,346,10083594,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038007,N35.2,330,10083586,(null),Urolophus viridis,Greenback Stingaree
37038007,N35.2,288,10083672,(null),Urolophus viridis,Greenback Stingaree
37038001,N35.2,790,10083646,(null),Urolophus bucculentus,Sandyback Stingaree
37439002,N35.3,270,10084124,(null),Rexea solandri,Gemfish
37439002,N35.3,274,10084157,(null),Rexea solandri,Gemfish
37439002,N35.3,265,10084093,(null),Rexea solandri,Gemfish
37439002,N35.3,266,10084123,(null),Rexea solandri,Gemfish
37439002,N35.3,304,10084156,(null),Rexea solandri,Gemfish
37439002,N35.3,262,10084065,(null),Rexea solandri,Gemfish
37439002,N35.3,268,10084152,(null),Rexea solandri,Gemfish
37439002,N35.3,276,10084161,(null),Rexea solandri,Gemfish
37439002,N35.3,277,10084099,(null),Rexea solandri,Gemfish
37439002,N35.3,285,10084072,(null),Rexea solandri,Gemfish
37258004,N35.3,143,10083666,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,135,10083606,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,144,10083509,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,145,10083476,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,164,10083536,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,164,10084127,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,193,10083570,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,205,10083630,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,161,10083538,(null),Centroberyx gerrardi,Bight Redfish
37258004,N35.3,136,10083475,(null),Centroberyx gerrardi,Bight Redfish
37287001,N35.3,217,10084061,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,126,NA,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,101,NA,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,186,10084088,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,200,10084058,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,206,10082896,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,137,NA,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,208,10084109,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,172,10084169,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N35.3,126,NA,(null),Helicolenus percoides,Reef Ocean Perch
37445005,N35.3,200,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.3,195,NA,no gonad undeveloped,Seriolella brama,Blue Warehou
37445005,N35.3,210,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.3,195,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.3,204,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.3,193,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.3,199,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.3,201,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.3,187,NA,(null),Seriolella brama,Blue Warehou
37445005,N35.3,204,NA,(null),Seriolella brama,Blue Warehou
37445006,N35.3,201,10083562,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,216,10083529,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,217,10083564,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,206,10083665,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,211,10083602,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,209,10083574,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,207,10083664,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,202,10083631,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,208,10083633,(null),Seriolella punctata,Silver Warehou
37445006,N35.3,207,10083601,(null),Seriolella punctata,Silver Warehou
37296001,N35.3,411,10084131,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,355,10084070,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,364,10084128,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,363,10083560,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,320,10084103,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,370,10084133,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,371,10084075,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,462,10084108,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,510,10084104,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N35.3,428,10084168,(null),Platycephalus richardsoni,Tiger Flathead
37038002,N35.3,297,10083504,(null),Urolophus cruciatus,Banded Stingaree
37038002,N35.3,318,10083567,(null),Urolophus cruciatus,Banded Stingaree
37038004,N35.3,283,10083660,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N35.3,333,10083565,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038007,N35.3,295,10083477,(null),Urolophus viridis,Greenback Stingaree
37296001,N37.1,460,10082302,shot 3,Platycephalus richardsoni,Tiger Flathead
37296001,N37.1,462,10082339,(null),Platycephalus richardsoni,Tiger Flathead
37287001,N37.1,290,10082338,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,234,10082304,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,227,10081409,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,242,10081379,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,231,10082460,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,197,10082321,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,168,10082296,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,156,10082323,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,137,10082430,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.1,111,10081331,whole fish,Helicolenus percoides,Reef Ocean Perch
37264004,N37.1,370,NA,(null),Zeus faber,John Dory
37264004,N37.1,339,NA,(null),Zeus faber,John Dory
37017001,N37.1,503,10071135,(null),Mustelus antarcticus,Gummy Shark
37038007,N37.1,343,10082317,(null),Urolophus viridis,Greenback Stingaree
37445006,N37.1,242,10081347,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,250,10082300,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,197,10082337,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,242,10082335,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,239,10082291,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,247,10082490,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,256,10081891,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,251,10082316,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,207,10081496,(null),Seriolella punctata,Silver Warehou
37445006,N37.1,264,10081465,(null),Seriolella punctata,Silver Warehou
37439002,N37.1,322,10082327,(null),Rexea solandri,Gemfish
37439002,N37.1,261,10081376,(null),Rexea solandri,Gemfish
37439002,N37.1,269,10081356,(null),Rexea solandri,Gemfish
37439002,N37.1,296,10081375,(null),Rexea solandri,Gemfish
37439002,N37.1,311,10081406,(null),Rexea solandri,Gemfish
37439002,N37.1,292,10081337,(null),Rexea solandri,Gemfish
37439002,N37.1,274,10082297,(null),Rexea solandri,Gemfish
37439002,N37.1,293,10082298,(null),Rexea solandri,Gemfish
37439002,N37.1,240,10082328,(null),Rexea solandri,Gemfish
37439002,N37.1,248,10082294,(null),Rexea solandri,Gemfish
37445006,N37.2,259,10081083,(null),Seriolella punctata,Silver Warehou
37445006,N37.2,260,10081137,(null),Seriolella punctata,Silver Warehou
37445006,N37.2,255,10082483,(null),Seriolella punctata,Silver Warehou
37439002,N37.2,266,10081872,(null),Rexea solandri,Gemfish
37439002,N37.2,302,10082284,(null),Rexea solandri,Gemfish
37439002,N37.2,252,10081900,(null),Rexea solandri,Gemfish
37439002,N37.2,272,10081862,(null),Rexea solandri,Gemfish
37439002,N37.2,257,10081414,(null),Rexea solandri,Gemfish
37439002,N37.2,335,10081497,(null),Rexea solandri,Gemfish
37439002,N37.2,267,10081929,(null),Rexea solandri,Gemfish
37439002,N37.2,283,10081860,(null),Rexea solandri,Gemfish
37264004,N37.2,317,NA,(null),Zeus faber,John Dory
37038004,N37.2,333,10081928,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N37.2,382,10082292,Female have pup,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,N37.2,317,10081385,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37287001,N37.2,204,10081877,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,234,10082016,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,229,10081957,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,223,10081987,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,201,10081906,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,177,10081896,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,199,10081498,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,172,10081349,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,168,10081875,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N37.2,155,10081936,whole fish,Helicolenus percoides,Reef Ocean Perch
37038007,N37.2,312,10082449,(null),Urolophus viridis,Greenback Stingaree
37038007,N37.2,383,10081927,(null),Urolophus viridis,Greenback Stingaree
37038903,N37.2,146,10071107,whole fish,Urolophus spp.,NA
37296001,N37.2,434,10081197,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N37.2,452,10081988,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N37.2,405,10082282,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N37.2,487,10081304,(null),Platycephalus richardsoni,Tiger Flathead
37445006,N37.2,273,10082283,(null),Seriolella punctata,Silver Warehou
37445006,N37.2,298,10081440,(null),Seriolella punctata,Silver Warehou
37445006,N37.2,280,10081868,(null),Seriolella punctata,Silver Warehou
37445006,N37.2,270,10081415,(null),Seriolella punctata,Silver Warehou
37445006,N37.2,277,10082512,(null),Seriolella punctata,Silver Warehou
37445006,N37.2,267,10082017,(null),Seriolella punctata,Silver Warehou
37445006,N37.2,267,10081160,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,270,10081381,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,239,10081404,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,275,10081472,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,263,10081494,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,253,10082319,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,285,10081433,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,277,10081499,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,261,10082290,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,270,10081493,(null),Seriolella punctata,Silver Warehou
37445006,N37.3,227,10082514,(null),Seriolella punctata,Silver Warehou
37296001,N39.1,462,10082525,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,316,10082584,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,301,10082439,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,325,10082521,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,264,10083282,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,284,10083284,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,273,10083335,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,285,10083305,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,144,10083276,(null),Platycephalus richardsoni,Tiger Flathead
37296001,N39.1,195,10083342,(null),Platycephalus richardsoni,Tiger Flathead
37264004,N39.1,162,NA,(null),Zeus faber,John Dory
37264004,N39.1,313,NA,(null),Zeus faber,John Dory
37264004,N39.1,150,NA,(null),Zeus faber,John Dory
37264004,N39.1,244,NA,(null),Zeus faber,John Dory
37038014,N39.1,522,10083328,(null),Trygonoptera imitata,Eastern Shovelnose Stingaree
37264002,N39.1,209,10083334,(null),Cyttus australis,Silver Dory
37264002,N39.1,159,10083271,(null),Cyttus australis,Silver Dory
37264002,N39.1,202,10083300,(null),Cyttus australis,Silver Dory
37445005,N39.1,199,10082605,(null),Seriolella brama,Blue Warehou
37445005,N39.1,196,10082599,(null),Seriolella brama,Blue Warehou
37445005,N39.1,198,10083189,(null),Seriolella brama,Blue Warehou
37445005,N39.1,181,10082522,(null),Seriolella brama,Blue Warehou
37038002,N39.1,288,10083273,(null),Urolophus cruciatus,Banded Stingaree
37439002,N39.1,238,10083295,(null),Rexea solandri,Gemfish
37439002,N39.1,266,10083357,(null),Rexea solandri,Gemfish
37439002,N39.1,248,10083350,(null),Rexea solandri,Gemfish
37439002,N39.1,268,10083323,(null),Rexea solandri,Gemfish
37439002,N39.1,256,10083355,(null),Rexea solandri,Gemfish
37439002,N39.1,262,10082571,(null),Rexea solandri,Gemfish
37439002,N39.1,249,10082602,(null),Rexea solandri,Gemfish
37439002,N39.1,258,10082576,(null),Rexea solandri,Gemfish
37287001,N39.1,132,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,120,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,94,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,161,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,140,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,124,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,134,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,103,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,107,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37287001,N39.1,110,NA,BAGGED WHOLE,Helicolenus percoides,Reef Ocean Perch
37330014,N39.1,152,10083243,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,155,10083183,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,200,10082564,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,159,10082594,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,146,10082582,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,147,10082600,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,157,10082534,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,144,10082580,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,141,10082562,(null),Sillago flindersi,Eastern School Whiting
37330014,N39.1,143,10083184,(null),Sillago flindersi,Eastern School Whiting
37287001,N39.2,251,10082518,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,250,10082488,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,204,10082457,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,222,10082388,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,200,10082397,(null),Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,141,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,142,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,125,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,126,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,N39.2,132,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37258003,N39.2,124,NA,whole fish,Centroberyx affinis,Redfish
37258003,N39.2,103,NA,whole fish,Centroberyx affinis,Redfish
37258003,N39.2,113,NA,whole fish,Centroberyx affinis,Redfish
37258003,N39.2,106,NA,whole fish,Centroberyx affinis,Redfish
37258003,N39.2,100,NA,whole fish,Centroberyx affinis,Redfish
37258003,N39.2,111,NA,whole fish,Centroberyx affinis,Redfish
